date_and_time,pm25,o3,temperature,relative_humidity,dew_point,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,vapour_pressure_deficit,wind_speed,wind_direction,wind_gusts
7/10/2019 20:00,2,0.033,20.6,94,19.6,1.2,1.2,998.8,856.1,38,0.14,9.4,122,36.7
7/10/2019 21:00,5,0.038,20.4,94,19.4,1.8,1.8,998.4,855.7,40,0.15,9.2,129,37.1
7/10/2019 22:00,6,0.036,20.4,93,19.3,4,4,998.2,855.5,58,0.17,8.4,130,36.7
7/10/2019 23:00,3,0.033,20.5,93,19.3,1.9,1.9,997.9,855.3,84,0.17,6.6,131,36
7/11/2019 0:00,2,0.032,20.6,89,18.8,0.7,0.7,999.5,856.7,89,0.26,8.2,131,31
7/11/2019 1:00,2,0.031,20.8,89,19,4.1,4.1,999.8,857.1,92,0.26,8.5,126,39.2
7/11/2019 2:00,3,0.031,21,90,19.3,0.8,0.8,999.7,857.1,85,0.26,9.3,126,39.2
7/11/2019 3:00,10,0.021,21.9,88,19.9,0.9,0.9,1000.1,857.8,90,0.31,7.9,106,39.2
7/11/2019 4:00,6,0.035,21.4,91,19.9,7.4,7.4,1000.6,858,88,0.22,11.6,106,58
7/11/2019 5:00,5,0.036,21.1,90,19.4,11.7,11.7,1000.7,858,100,0.26,12.9,117,56.2
7/11/2019 6:00,3,0.033,21.4,90,19.7,13.8,13.8,1000.6,858,90,0.26,10.4,124,47.9
7/11/2019 8:00,4,0.031,21.6,92,20.2,5,5,999.2,856.9,100,0.21,10.5,112,44.3
7/11/2019 9:00,3,0.035,21.5,91,19.9,3.9,3.9,999.4,857,85,0.23,11.5,122,46.1
7/11/2019 10:00,1,0.035,21.5,91,19.9,1.4,1.4,999.3,856.9,72,0.23,8.6,112,43.6
7/11/2019 11:00,2,0.035,21.5,92,20.2,2.4,2.4,998.8,856.5,100,0.2,8.9,133,39.6
7/11/2019 12:00,3,0.034,21.7,89,19.8,4.9,4.9,997.7,855.7,87,0.28,7.7,118,42.8
7/11/2019 13:00,2,0.035,21.3,91,19.7,8.9,8.9,998.5,856.2,100,0.24,6.6,135,43.2
7/11/2019 14:00,1,0.037,20.8,91,19.4,8.6,8.6,999.9,857.2,100,0.21,8.4,110,39.2
7/11/2019 18:00,1,0.04,20.8,94,19.7,1.1,1.1,1001.2,858.3,100,0.15,7.9,129,40.3
7/12/2019 1:00,2,0.026,20.4,92,19.1,9.9,9.9,1001.2,858.1,90,0.19,11,128,43.9
7/12/2019 2:00,5,0.023,20.5,92,19.1,6.5,6.5,1001.8,858.7,100,0.2,9.3,144,41
7/12/2019 3:00,5,0.023,20.6,92,19.3,14.6,14.6,1002.1,859,100,0.19,7.2,174,33.5
7/12/2019 4:00,2,0.03,20.8,92,19.4,13.3,13.3,1002.8,859.6,97,0.2,7.7,118,29.2
7/12/2019 7:00,4,0.048,21.5,91,20,3,3,1002.8,859.9,94,0.22,12.3,111,38.5
7/12/2019 8:00,2,0.043,21.4,92,20,3.5,3.5,1001.8,859,100,0.21,10.5,117,43.2
7/12/2019 10:00,2,0.046,21.3,93,20.1,7.5,7.5,1001.6,858.8,100,0.17,6.6,103,34.6
7/12/2019 11:00,2,0.045,20.9,93,19.7,4.7,4.7,1001.3,858.4,100,0.18,7.4,113,28.4
7/12/2019 12:00,5,0.035,20.7,93,19.6,2.9,2.9,1002.8,859.6,100,0.16,3.6,90,27.4
7/12/2019 13:00,7,0.034,20.2,95,19.4,12.8,12.8,1003.5,860,100,0.11,6.9,133,25.2
7/12/2019 14:00,6,0.036,20,94,19,4.5,4.5,1004,860.3,94,0.14,7.7,131,29.2
7/12/2019 15:00,7,0.03,20,93,18.9,1.9,1.9,1004.2,860.5,100,0.15,8.7,138,33.1
7/12/2019 16:00,4,0.038,20.1,94,19,0.7,0.7,1003.9,860.3,85,0.15,7.4,133,30.2
7/12/2019 21:00,3,0.028,19.6,96,19,5.6,5.6,1001.5,858,100,0.09,1.8,169,30.2
7/12/2019 22:00,1,0.035,19.6,97,19.1,6.3,6.3,1001.7,858.2,100,0.07,0.4,360,28.1
7/13/2019 0:00,1,0.026,18.9,92,17.6,1.2,1.2,1002.1,858.2,90,0.18,3.8,139,12.2
7/13/2019 2:00,4,0.029,19.2,88,17.2,5.5,5.5,1002.1,858.3,90,0.27,5.1,129,31.3
7/13/2019 3:00,3,0.034,19.6,89,17.6,2.7,2.7,1002.8,859.1,90,0.26,4.6,162,30.2
7/13/2019 4:00,3,0.034,19.9,89,17.9,2.8,2.8,1003.1,859.5,90,0.27,1.4,90,23.4
7/13/2019 5:00,5,0.039,19.9,91,18.3,2.2,2.2,1003.6,859.9,91,0.22,3.8,17,15.1
7/13/2019 6:00,4,0.036,20,88,18,0.6,0.6,1003.4,859.8,88,0.27,2.2,81,15.1
7/13/2019 7:00,6,0.036,20.1,87,17.9,0.2,0.2,1002.7,859.2,76,0.29,1.3,34,13.3
7/13/2019 8:00,4,0.037,21,81,17.6,0,0,1002.1,859.1,79,0.48,2.3,342,13
7/13/2019 9:00,4,0.039,22.9,70,17.2,0,0,1001.4,859.4,55,0.82,2.9,360,15.5
7/13/2019 10:00,10,0.046,23.4,71,17.8,0,0,1001.2,859.4,50,0.84,6.3,329,19.8
7/13/2019 11:00,9,0.041,23.5,72,18.2,0,0,1000.8,859.1,78,0.81,4.4,9,20.2
7/13/2019 12:00,8,0.031,22.2,77,18,1,1,1000.4,858.2,24,0.61,6.2,339,14.8
7/13/2019 13:00,20,0.021,20.9,89,19,0,0,1000.6,857.8,32,0.27,2.7,23,17.6
7/13/2019 14:00,32,0.013,20.3,85,17.7,0,0,1001.5,858.3,42,0.36,3.2,207,14.4
7/13/2019 15:00,34,0.014,20.6,82,17.4,0,0,1002.1,859,41,0.45,3.3,229,14
7/13/2019 16:00,39,0.008,19.6,89,17.7,0,0,1002.9,859.2,46,0.25,1.1,180,14.4
7/13/2019 17:00,24,0.009,19.5,91,18,0,0,1002.9,859.1,44,0.2,1.3,146,10.4
7/13/2019 18:00,10,0.02,19,93,17.8,0,0,1002.4,858.5,59,0.16,2.9,173,8.6
7/13/2019 19:00,5,0.025,18.5,95,17.6,0,0,1001.1,857.1,45,0.11,4.3,156,11.5
7/13/2019 20:00,3,0.025,18.4,97,17.9,4.2,4.2,1000,856.2,89,0.07,3.3,186,12.6
7/13/2019 21:00,4,0.022,18.9,97,18.4,5.3,5.3,999.1,855.6,86,0.07,3.1,201,15.5
7/13/2019 22:00,3,0.021,18.9,97,18.4,0.9,0.9,999.6,856,88,0.06,0.7,180,10.4
7/13/2019 23:00,4,0.019,18.7,97,18.2,3.3,3.3,999.2,855.6,100,0.07,3.7,151,32.8
7/14/2019 0:00,3,0.015,18.9,95,18.1,12.7,12.7,1000.6,856.9,93,0.1,2.6,254,25.2
7/14/2019 1:00,9,0.016,19.3,95,18.4,2.4,2.4,1001.1,857.5,88,0.12,2,135,6.5
7/14/2019 2:00,13,0.02,19.8,93,18.7,0.9,0.9,1001.5,858.1,89,0.15,1.5,104,6.8
7/14/2019 3:00,15,0.023,20.2,91,18.6,0.5,0.5,1002.1,858.8,87,0.22,2.3,72,9
7/14/2019 4:00,22,0.023,21.4,86,19.1,0.2,0.2,1002.1,859.3,94,0.34,2.9,90,13
7/14/2019 5:00,17,0.034,21.8,86,19.4,0.9,0.9,1002.2,859.6,100,0.36,3.5,66,15.8
7/14/2019 6:00,16,0.041,21.8,87,19.6,0.6,0.6,1002,859.4,100,0.34,5.4,42,22.7
7/14/2019 7:00,13,0.036,23,85,20.3,0.3,0.3,1001.1,859.1,100,0.43,4.5,29,26.3
7/14/2019 8:00,10,0.046,22.9,84,20.1,2,2,1000.3,858.4,100,0.44,5.9,346,22
7/14/2019 9:00,15,0.044,22.2,89,20.3,6,6,1000.1,858,100,0.29,5.5,349,22
7/14/2019 10:00,22,0.04,22.4,85,19.8,7.3,7.3,1000,858,100,0.4,5.4,360,22.7
7/14/2019 11:00,19,0.031,21.4,88,19.4,1,1,1000,857.5,100,0.3,6,33,28.8
7/14/2019 12:00,20,0.026,22.1,84,19.3,0.3,0.3,1000,857.8,64,0.43,3.3,49,29.9
7/14/2019 13:00,17,0.023,21.4,91,19.8,0.1,0.1,1000.2,857.7,76,0.23,2.4,117,9.4
7/14/2019 14:00,17,0.021,21,95,20.1,2,2,1000.6,857.9,100,0.13,1.5,166,15.1
7/14/2019 15:00,18,0.018,20.7,95,19.8,2.1,2.1,1001.6,858.6,100,0.12,2.5,172,27
7/14/2019 16:00,17,0.018,20.1,97,19.6,0.4,0.4,1002.2,858.8,100,0.07,1.1,162,26.3
7/14/2019 17:00,14,0.021,19.9,98,19.5,1.4,1.4,1002.1,858.7,100,0.06,1.4,180,25.6
7/14/2019 18:00,13,0.024,19.6,97,19.1,2.3,2.3,1002,858.4,98,0.07,4.3,180,31.7
7/14/2019 19:00,11,0.022,19.4,98,19,2.5,2.5,1001.3,857.7,100,0.06,3.7,151,29.2
7/14/2019 20:00,11,0.018,19.4,98,19,3.2,3.2,1001,857.5,100,0.06,3.6,217,36.4
7/14/2019 21:00,10,0.023,19.3,97,18.9,0.8,0.8,1000.6,857.1,100,0.06,0.4,270,36.4
7/14/2019 22:00,16,0.032,19,98,18.7,0.5,0.5,1000.6,856.9,100,0.03,0.8,117,28.1
7/14/2019 23:00,6,0.035,18.8,98,18.5,0.6,0.6,1000.5,856.8,100,0.03,1.6,153,26.6
7/15/2019 0:00,5,0.027,20,95,19.2,0.2,0.2,998.6,855.7,100,0.11,2.6,146,26.6
7/15/2019 1:00,10,0.021,20.7,92,19.4,2.1,2.1,999.6,856.9,100,0.19,3.3,139,31.3
7/15/2019 2:00,21,0.019,21.5,92,20.1,0.8,0.8,1000.7,858.1,100,0.2,3.1,159,31
7/15/2019 3:00,24,0.031,23,89,21.1,0.7,0.7,1001.2,859.3,100,0.32,1.6,117,28.4
7/15/2019 4:00,30,0.039,23.3,92,22,0.9,0.9,1001.6,859.7,100,0.22,2.6,304,32
7/15/2019 5:00,44,0.043,24,91,22.4,3.7,3.7,1001.9,860.3,82,0.27,4.6,309,33.5
7/15/2019 6:00,49,0.043,24.3,90,22.5,4.5,4.5,1002,860.5,99,0.31,5.4,318,39.2
7/15/2019 7:00,46,0.046,24.4,90,22.6,2.2,2.2,1001.6,860.2,100,0.31,4.1,322,39.2
7/15/2019 8:00,53,0.06,24.4,94,23.3,0.6,0.6,1001,859.7,100,0.2,3.9,338,39.6
7/15/2019 9:00,44,0.045,24.5,93,23.3,0.9,0.9,1001,859.7,100,0.21,5.4,323,41.8
7/15/2019 10:00,40,0.037,23.1,93,21.8,2.6,2.6,1001.5,859.5,100,0.21,4.3,312,41.8
7/15/2019 11:00,40,0.035,22.6,97,22.1,0.5,0.5,1001.4,859.2,100,0.07,3.9,338,32
7/15/2019 12:00,38,0.031,22.9,87,20.6,1.9,1.9,1000.5,858.6,77,0.36,1.3,236,27.7
7/15/2019 13:00,43,0.025,22.1,96,21.4,0.4,0.4,1001,858.7,72,0.1,1.1,72,21.2
7/15/2019 14:00,38,0.027,21.6,96,21,2,2,1002.1,859.4,100,0.1,0.7,180,19.4
7/15/2019 15:00,18,0.029,21.3,95,20.5,1.9,1.9,1002.8,859.9,82,0.12,4,153,19.8
7/15/2019 16:00,23,0.025,21,95,20.1,0.2,0.2,1003.1,860,78,0.13,3.7,169,15.1
7/15/2019 17:00,15,0.023,20.7,95,20,0.1,0.1,1004,860.6,92,0.11,2.3,198,13.7
7/15/2019 18:00,23,0.017,20.4,95,19.7,0.2,0.2,1004.2,860.7,100,0.11,2.5,188,26.6
7/15/2019 19:00,18,0.017,20.4,95,19.6,0.3,0.3,1003.3,859.9,81,0.12,3.3,174,13.3
7/15/2019 20:00,24,0.016,20.2,95,19.4,0.5,0.5,1003,859.5,100,0.11,1.9,202,27.4
7/15/2019 21:00,15,0.017,20.3,94,19.2,1.9,1.9,1002.8,859.4,100,0.15,2.5,225,29.2
7/15/2019 22:00,19,0.021,20,94,18.9,1.7,1.7,1002.9,859.4,100,0.15,1.1,198,29.5
7/15/2019 23:00,17,0.02,19.9,96,19.2,1.8,1.8,1003.1,859.5,100,0.1,1.3,146,27
7/16/2019 0:00,13,0.024,19.4,95,18.6,0.9,0.9,1003.9,860,62,0.12,2.2,180,23.4
7/16/2019 1:00,14,0.017,20.4,89,18.6,0.1,0.1,1004.8,861.2,100,0.25,1.8,143,16.9
7/16/2019 2:00,18,0.025,21.1,84,18.4,0.2,0.2,1005.3,861.9,100,0.39,2.1,121,9.7
7/16/2019 3:00,25,0.037,21.5,86,19.1,0.9,0.9,1005.9,862.6,100,0.36,2.2,90,16.9
7/16/2019 4:00,27,0.047,21.6,87,19.4,1,1,1006.1,862.8,100,0.33,2.7,67,15.1
7/16/2019 5:00,40,0.063,21.8,88,19.7,1.3,1.3,1006.4,863.2,100,0.32,3.9,34,17.3
7/16/2019 6:00,46,0.088,22,87,19.7,1.9,1.9,1006.2,863.1,100,0.36,2.3,18,19.8
7/16/2019 7:00,32,0.052,22,86,19.6,1.2,1.2,1005.6,862.6,100,0.37,3.9,326,19.4
7/16/2019 8:00,22,0.041,22.5,84,19.6,1.1,1.1,1004.9,862.2,100,0.45,3.2,297,20.2
7/16/2019 9:00,31,0.033,22.6,90,20.8,0.7,0.7,1004.3,861.7,100,0.29,2.5,352,15.5
7/16/2019 10:00,28,0.033,22.3,92,21,0.9,0.9,1003.5,860.9,65,0.21,3.9,22,15.8
7/16/2019 11:00,30,0.03,22.6,89,20.7,0.1,0.1,1002.7,860.4,46,0.3,2.8,40,16.2
7/16/2019 12:00,25,0.046,21.7,86,19.2,0.1,0.1,1003.3,860.5,72,0.36,3.1,54,12.6
7/16/2019 13:00,29,0.031,21.3,91,19.8,0.3,0.3,1003,860,27,0.22,3.3,131,12.6
7/16/2019 14:00,32,0.02,20.8,93,19.6,0,0,1003.6,860.3,18,0.17,3,166,13
7/16/2019 15:00,30,0.019,19.8,95,18.9,0,0,1004.7,860.8,23,0.13,4.3,180,13
7/16/2019 16:00,28,0.015,20.4,92,19.1,0,0,1006.2,862.4,32,0.19,2.5,180,11.2
7/16/2019 17:00,29,0.012,20,96,19.4,0.3,0.3,1007.1,863,79,0.09,0.8,153,10.1
7/16/2019 18:00,17,0.027,19.7,97,19.2,0.2,0.2,1007.1,862.8,70,0.08,1.1,162,5
7/16/2019 19:00,14,0.026,19.6,96,19,0.3,0.3,1006.5,862.3,46,0.08,1.5,166,6.1
7/16/2019 20:00,21,0.027,19.2,97,18.7,0.4,0.4,1005.7,861.4,35,0.07,1.8,180,6.8
7/16/2019 21:00,17,0.029,19.2,97,18.7,0.3,0.3,1005.2,861,48,0.07,1.4,180,6.8
7/16/2019 22:00,13,0.02,19.3,97,18.8,0.2,0.2,1005,860.9,44,0.07,1.4,180,7.2
7/16/2019 23:00,19,0.016,19.1,97,18.6,0,0,1005.3,861,52,0.06,1.4,180,4.3
7/17/2019 0:00,22,0.018,19.4,96,18.8,0,0,1005,860.9,100,0.08,3,166,4
7/17/2019 1:00,27,0.016,20.8,91,19.3,0.2,0.2,1005.5,861.9,94,0.21,1.9,202,9.7
7/17/2019 2:00,36,0.024,21.5,86,19,0,0,1006,862.7,88,0.36,2.8,320,11.2
7/17/2019 3:00,31,0.038,22.1,84,19.2,0,0,1006.4,863.3,100,0.43,4,355,15.1
7/17/2019 4:00,30,0.052,23,79,19.1,0.4,0.4,1006.3,863.6,92,0.59,5,360,21.2
7/17/2019 5:00,32,0.047,23.7,77,19.4,0.7,0.7,1005.7,863.4,90,0.68,4.9,343,20.9
7/17/2019 6:00,26,0.041,24.6,79,20.8,0.1,0.1,1005,863.2,76,0.64,5.4,323,20.2
7/17/2019 7:00,28,0.034,25.1,79,21.2,0.2,0.2,1004.2,862.7,55,0.66,6.5,354,23
7/17/2019 8:00,26,0.032,25.2,76,20.7,0.2,0.2,1003.2,861.9,61,0.76,7,348,22.7
7/17/2019 9:00,30,0.031,25,78,20.8,1.7,1.7,1002.7,861.4,40,0.71,6,335,23
7/17/2019 10:00,29,0.03,24.7,78,20.7,1.4,1.4,1002.3,860.9,62,0.68,5.3,332,20.2
7/17/2019 11:00,26,0.029,24,79,20.1,1.1,1.1,1002.3,860.6,57,0.64,4.2,329,17.6
7/17/2019 12:00,25,0.027,23.9,75,19.1,0.1,0.1,1002.6,860.8,15,0.75,3.8,343,14.4
7/17/2019 13:00,27,0.026,22.6,88,20.6,0,0,1003.3,860.9,20,0.32,3.1,21,10.4
7/17/2019 14:00,23,0.025,22.6,80,19.1,0,0,1004.4,861.8,20,0.54,2.6,326,7.6
7/17/2019 15:00,24,0.028,22.1,84,19.2,0,0,1005.3,862.4,22,0.43,1.5,135,5.8
7/17/2019 16:00,23,0.03,21.4,89,19.5,0,0,1006.1,862.7,26,0.28,0.8,153,4
7/17/2019 17:00,20,0.029,21,92,19.6,0,0,1006.8,863.1,44,0.21,1.3,146,4
7/17/2019 18:00,16,0.024,21.4,86,19,0.5,0.5,1006.9,863.4,100,0.34,0.8,153,4.7
7/17/2019 19:00,18,0.026,20.6,96,20,1,1,1006.4,862.7,100,0.1,1.5,104,5
7/17/2019 20:00,11,0.025,20.8,95,20,3.6,3.6,1005.9,862.3,79,0.12,1.5,166,5
7/17/2019 21:00,13,0.027,20.7,95,19.9,4.9,4.9,1005.5,861.9,85,0.11,1.1,108,4.7
7/17/2019 22:00,13,0.027,20.5,96,19.8,4,4,1005.6,861.9,81,0.1,1.4,360,9.7
7/17/2019 23:00,13,0.027,20,98,19.8,3.2,3.2,1005.9,862,41,0.04,1.6,333,9
7/18/2019 0:00,8,0.027,20.2,96,19.6,0.6,0.6,1006.1,862.2,68,0.09,1.3,146,9.7
7/18/2019 1:00,7,0.021,21.1,92,19.8,0.8,0.8,1006.3,862.8,61,0.19,2.3,141,10.4
7/18/2019 2:00,4,0.029,22.1,87,19.8,0.1,0.1,1006.1,863,12,0.34,1,45,9.4
7/18/2019 3:00,4,0.04,23.5,79,19.7,0,0,1005.8,863.4,52,0.6,1.1,360,11.5
7/18/2019 4:00,12,0.049,24.9,73,19.7,0.1,0.1,1005.2,863.5,50,0.85,3.8,343,16.2
7/18/2019 5:00,8,0.045,26.1,71,20.3,0.1,0.1,1004.9,863.8,24,0.99,5.8,353,21.2
7/18/2019 6:00,6,0.04,26.9,68,20.4,0.1,0.1,1004.7,863.9,45,1.14,5.9,317,24.1
7/18/2019 7:00,6,0.04,25.7,78,21.5,0.3,0.3,1004.9,863.6,100,0.73,2.6,304,24.1
7/18/2019 8:00,10,0.042,25.6,80,21.8,0.4,0.4,1004.2,862.9,100,0.67,3.8,49,18
7/18/2019 9:00,12,0.035,24.9,83,21.8,0.4,0.4,1003.5,862.1,100,0.54,3.3,13,18
7/18/2019 10:00,14,0.042,25.1,83,22.1,0.4,0.4,1003,861.7,100,0.53,2.6,344,14.4
7/18/2019 11:00,14,0.036,23.6,87,21.4,4.4,4.4,1003.3,861.3,100,0.36,1.6,333,13.3
7/18/2019 12:00,12,0.026,22.9,88,20.8,7.7,7.7,1003.3,861,40,0.34,2.5,135,12.2
7/18/2019 13:00,20,0.02,22.3,94,21.2,0,0,1003.3,860.7,40,0.17,2.3,141,9
7/18/2019 14:00,27,0.019,21.6,95,20.8,0,0,1004.1,861.1,31,0.12,2.5,180,6.8
7/18/2019 15:00,24,0.019,21.6,95,20.8,0.1,0.1,1005.2,862,34,0.12,3.1,201,6.8
7/18/2019 16:00,14,0.024,21.2,95,20.5,0.1,0.1,1006.2,862.7,41,0.11,2.5,180,6.8
7/18/2019 17:00,22,0.015,21,95,20.1,0.2,0.2,1006.5,862.9,63,0.13,1.8,169,6.1
7/18/2019 18:00,23,0.015,21.1,95,20.3,0,0,1006.4,862.9,48,0.11,2.3,162,6.5
7/18/2019 19:00,15,0.016,20.6,97,20,0.1,0.1,1005.8,862.1,28,0.08,2.3,162,7.6
7/18/2019 20:00,10,0.022,20.1,98,19.7,0.1,0.1,1005.3,861.5,32,0.06,2.3,162,7.6
7/18/2019 21:00,5,0.031,19.8,98,19.4,0.1,0.1,1005.2,861.3,50,0.06,3.3,174,9.7
7/18/2019 22:00,4,0.032,19.7,96,19,0.1,0.1,1005.4,861.4,77,0.1,4.2,160,13.3
7/18/2019 23:00,3,0.027,19.6,95,18.8,0.1,0.1,1005.6,861.5,81,0.1,4.8,167,13.3
7/19/2019 0:00,5,0.024,20.3,94,19.3,1,1,1006.3,862.4,24,0.14,3.3,193,14
7/19/2019 1:00,6,0.025,21,94,20,0,0,1006.9,863.2,32,0.14,2.6,146,9.7
7/19/2019 2:00,11,0.022,22.6,84,19.9,0,0,1007.1,864.1,22,0.43,2.5,135,12.2
7/19/2019 3:00,15,0.026,23.9,78,19.9,0,0,1007.3,864.9,28,0.64,1.8,349,12.2
7/19/2019 4:00,14,0.042,24.6,79,20.8,0,0,1007.1,865,40,0.64,4.7,9,19.8
7/19/2019 5:00,20,0.063,25.8,76,21.3,0,0,1006.6,865.1,25,0.79,5.8,22,20.9
7/19/2019 6:00,23,0.071,26.8,70,21,0,0,1005.3,864.4,44,1.05,5.1,8,21.6
7/19/2019 7:00,17,0.056,26,76,21.5,0.3,0.3,1005.3,864.1,100,0.8,1.1,180,20.2
7/19/2019 8:00,17,0.049,24.1,81,20.6,7.9,7.9,1005.4,863.3,100,0.57,3,194,15.5
7/19/2019 9:00,17,0.042,23.3,85,20.7,9.8,9.8,1005,862.6,100,0.43,2.5,225,12.6
7/19/2019 10:00,19,0.037,23.1,88,21,8.6,8.6,1004.5,862.1,100,0.34,1.8,270,11.5
7/19/2019 11:00,7,0.035,22.3,94,21.3,3.6,3.6,1004.7,861.9,82,0.16,3.1,324,13.7
7/19/2019 12:00,18,0.028,22.5,91,20.9,3.7,3.7,1005.1,862.4,100,0.25,4,100,13
7/19/2019 13:00,25,0.025,22.2,94,21.2,0.1,0.1,1005.5,862.6,37,0.16,2.1,121,13
7/19/2019 14:00,32,0.024,21.4,95,20.6,0,0,1006.1,862.7,48,0.11,2.9,150,8.3
7/19/2019 15:00,38,0.011,21.3,95,20.5,0,0,1007,863.5,60,0.11,2.5,172,8.6
7/19/2019 16:00,30,0.015,21.3,95,20.5,0.2,0.2,1007.6,864,68,0.12,3,166,11.2
7/19/2019 17:00,11,0.025,20.9,96,20.2,0.1,0.1,1008.1,864.2,57,0.1,3.3,174,11.2
7/19/2019 18:00,15,0.025,20.7,96,20.1,0.1,0.1,1008,864,63,0.09,2.9,173,11.2
7/19/2019 19:00,10,0.022,20.5,97,20,0.1,0.1,1007.8,863.8,58,0.07,2.2,189,10.1
7/19/2019 20:00,13,0.014,20,98,19.7,0,0,1007.4,863.2,71,0.04,1.4,180,7.6
7/19/2019 21:00,14,0.016,20.1,98,19.9,0.1,0.1,1007,862.9,81,0.04,0.4,180,6.5
7/19/2019 22:00,19,0.018,20.3,98,20,0.3,0.3,1007,863,100,0.04,1.5,166,4.7
7/19/2019 23:00,16,0.016,20.3,98,19.9,0.3,0.3,1007.3,863.3,100,0.06,2.2,171,6.5
7/20/2019 0:00,16,0.024,20.4,97,19.9,0.1,0.1,1007.2,863.2,100,0.07,3.3,186,8.3
7/20/2019 2:00,22,0.02,22.1,84,19.3,0.6,0.6,1008.8,865.4,100,0.42,2.5,360,10.4
7/20/2019 3:00,27,0.026,22.8,85,20.1,0.1,0.1,1009,865.8,100,0.42,3,14,13.3
7/20/2019 4:00,23,0.035,24,84,21.2,0.2,0.2,1008.6,866,75,0.47,3,14,14.8
7/20/2019 5:00,18,0.039,25.2,82,22,0.2,0.2,1008.1,866.1,70,0.56,4.3,360,18
7/20/2019 6:00,17,0.039,25.6,75,20.9,0.3,0.3,1007.3,865.6,100,0.82,3.9,326,18.4
7/20/2019 7:00,19,0.038,24.8,80,21.1,2.3,2.3,1006.8,864.8,52,0.62,4.6,315,17.3
7/20/2019 8:00,13,0.023,25.2,80,21.5,0.1,0.1,1006.1,864.4,70,0.64,5.8,338,20.5
7/20/2019 9:00,11,0.044,25.1,81,21.5,0.4,0.4,1005.2,863.6,90,0.61,5,360,20.5
7/20/2019 10:00,16,0.052,24.6,78,20.6,5.3,5.3,1004.9,863.1,100,0.67,3.2,27,19.1
7/20/2019 11:00,18,0.058,23.6,82,20.3,3.4,3.4,1005.1,862.8,100,0.52,1.1,18,15.8
7/20/2019 12:00,20,0.047,22.9,86,20.4,2.9,2.9,1005.9,863.2,100,0.39,2.3,321,8.6
7/20/2019 13:00,23,0.034,22.6,88,20.5,1.1,1.1,1005.9,863.1,100,0.32,1.3,236,9.4
7/20/2019 14:00,20,0.027,22,94,21,0.9,0.9,1006.6,863.4,100,0.16,1.8,169,6.5
7/20/2019 15:00,20,0.03,21.8,95,20.9,0.9,0.9,1007.3,864,100,0.14,2.6,164,9
7/20/2019 16:00,15,0.028,21.6,96,20.8,1.3,1.3,1007.9,864.4,100,0.12,1.8,169,8.3
7/20/2019 17:00,13,0.028,21.1,97,20.6,0.6,0.6,1008.2,864.4,100,0.08,1.5,166,5.8
7/20/2019 18:00,12,0.027,21,96,20.4,0.6,0.6,1008.2,864.4,100,0.09,1.8,169,5.8
7/20/2019 19:00,15,0.028,21,96,20.4,0.8,0.8,1007.9,864.1,100,0.09,1.8,169,7.2
7/20/2019 20:00,12,0.029,20.5,98,20.1,0.6,0.6,1007.7,863.7,100,0.05,1.8,180,7.6
7/20/2019 21:00,17,0.026,20.3,98,20,0.2,0.2,1007.3,863.3,93,0.04,1.8,169,6.8
7/20/2019 22:00,15,0.022,19.9,98,19.6,0.1,0.1,1007.2,863,43,0.04,2.3,219,5
7/20/2019 23:00,11,0.016,19.4,98,19.1,0,0,1007,862.6,40,0.03,1.9,158,5.4
7/21/2019 0:00,14,0.012,19.8,95,19.1,0,0,1007.1,862.9,28,0.11,1.8,169,7.2
7/21/2019 1:00,15,0.019,21.5,90,19.8,0,0,1007.8,864.2,27,0.25,2.1,149,8.6
7/21/2019 2:00,29,0.026,22.4,86,19.8,0.1,0.1,1008.5,865.2,36,0.39,0.8,63,9.4
7/21/2019 3:00,30,0.039,23.6,79,19.7,0.3,0.3,1008.4,865.7,41,0.62,2.5,8,13.3
7/21/2019 4:00,31,0.051,24.9,74,19.9,0.1,0.1,1007.7,865.7,35,0.83,3,346,18
7/21/2019 5:00,25,0.038,25.7,76,21,0.5,0.5,1007.1,865.5,85,0.81,6.1,357,23
7/21/2019 6:00,22,0.036,24.9,80,21.2,5.1,5.1,1006.9,865,91,0.63,7.3,340,25.9
7/21/2019 7:00,22,0.034,23.7,84,20.9,4.6,4.6,1007,864.5,100,0.46,8,324,24.8
7/21/2019 8:00,22,0.032,23.4,85,20.6,1.5,1.5,1006.1,863.6,86,0.44,6.3,329,24.1
7/21/2019 9:00,23,0.029,24.8,76,20.4,0.2,0.2,1004.8,863.1,75,0.74,6.5,326,21.6
7/21/2019 10:00,20,0.035,24.7,78,20.5,0.2,0.2,1004.3,862.6,62,0.69,6.5,341,22
7/21/2019 11:00,14,0.033,24.5,80,20.8,0.2,0.2,1004.1,862.4,62,0.62,5.9,346,20.9
7/21/2019 12:00,19,0.03,23.5,84,20.7,0.1,0.1,1004.7,862.5,62,0.46,2.7,337,18.7
7/21/2019 13:00,18,0.025,22.5,93,21.3,0,0,1005,862.3,44,0.2,1.5,45,9.7
7/21/2019 14:00,20,0.024,21.5,94,20.5,0,0,1005.6,862.3,57,0.15,2.7,113,8.3
7/21/2019 15:00,24,0.027,21,96,20.3,0,0,1006.3,862.7,28,0.1,2.9,150,8.3
7/21/2019 16:00,22,0.025,20.5,96,19.9,0,0,1006.9,863,27,0.09,2.7,157,9.4
7/21/2019 17:00,29,0.024,20.5,97,19.9,0,0,1007.2,863.3,35,0.08,2.6,164,9
